Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,5549679,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.720762408,1849893.0,3203343.983,5548796,96,5549679,2774839.5,3922966.904,5548796,883,0,0.0,0.0,0,0,0,0,0,0,104,40,0.540571806,0.180190602,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5247264,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.76230203,1749088.0,3028822.534,5246471,155,5247264,2623632.0,3709254.486,5246471,793,0,0.0,0.0,0,0,0,0,0,0,104,40,0.571726523,0.190575508,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5702075,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.701499016,1900691.667,3291301.272,5701159,144,5702075,2851037.5,4030680.48,5701159,916,0,0.0,0.0,0,0,0,0,0,0,104,40,0.526124262,0.175374754,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5411830,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.739121517,1803943.333,3123923.955,5411140,156,5411830,2705915.0,3825765.884,5411140,690,0,0.0,0.0,0,0,0,0,0,0,104,40,0.554341138,0.184780379,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5791048,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.690721265,1930349.333,3342685.448,5790150,112,5791048,2895524.0,4093619.347,5790150,898,0,0.0,0.0,0,0,0,0,0,0,104,40,0.518040949,0.172680316,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5514071,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.725416847,1838023.667,3182806.478,5513212,95,5514071,2757035.5,3897822.187,5513212,859,0,0.0,0.0,0,0,0,0,0,0,104,40,0.544062635,0.181354212,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5222715,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.765885177,1740905.0,3014719.31,5222003,127,5222715,2611357.5,3692010.273,5222003,712,0,0.0,0.0,0,0,0,0,0,0,104,40,0.574413882,0.191471294,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5613241,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.712600795,1871080.333,3240180.073,5612518,145,5613241,2806620.5,3968138.299,5612518,723,0,0.0,0.0,0,0,0,0,0,0,104,40,0.534450596,0.178150199,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5341330,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.748877152,1780443.333,3083047.567,5340440,126,5341330,2670665.0,3775632.013,5340440,890,0,0.0,0.0,0,0,0,0,0,0,104,40,0.561657864,0.187219288,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5735312,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.697433723,1911770.667,3310548.688,5734463,94,5735312,2867656.0,4054277.34,5734463,849,0,0.0,0.0,0,0,0,0,0,0,104,40,0.523075292,0.174358431,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5472760,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.730892639,1824253.333,3159077.663,5472042,105,5472760,2736380.0,3868810.302,5472042,718,0,0.0,0.0,0,0,0,0,0,0,104,40,0.548169479,0.18272316,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5823478,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.686874751,1941159.333,3361564.793,5822760,124,5823478,2911739.0,4116805.379,5822760,718,0,0.0,0.0,0,0,0,0,0,0,104,40,0.515156063,0.171718688,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5527586,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.723643196,1842528.667,3190607.632,5526725,124,5527586,2763793.0,3907375.906,5526725,861,0,0.0,0.0,0,0,0,0,0,0,104,40,0.542732397,0.180910799,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5241894,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.763082962,1747298.0,3025641.629,5241008,141,5241894,2620947.0,3705325.8,5241008,886,0,0.0,0.0,0,0,0,0,0,0,104,40,0.572312221,0.19077074,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5649835,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.707985277,1883278.333,3261147.423,5648927,131,5649835,2824917.5,3993752.535,5648927,908,0,0.0,0.0,0,0,0,0,0,0,104,40,0.530988958,0.176996319,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5365414,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.74551563,1788471.333,3096960.265,5364533,126,5365414,2682707.0,3792674.701,5364533,881,0,0.0,0.0,0,0,0,0,0,0,104,40,0.559136723,0.186378908,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5833107,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.685740892,1944369.0,3366984.674,5832228,131,5833107,2916553.5,4123386.421,5832228,879,0,0.0,0.0,0,0,0,0,0,0,104,40,0.514305669,0.171435223,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5550709,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.720628662,1850236.333,3204092.797,5550004,101,5550709,2775354.5,3923946.954,5550004,705,0,0.0,0.0,0,0,0,0,0,0,104,40,0.540471497,0.180157166,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5271486,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.758799321,1757162.0,3042743.033,5270619,123,5271486,2635743.0,3726277.374,5270619,867,0,0.0,0.0,0,0,0,0,0,0,104,40,0.569099491,0.18969983,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5684832,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.703626774,1894944.0,3281369.404,5683943,125,5684832,2842416.0,4018526.021,5683943,889,0,0.0,0.0,0,0,0,0,0,0,104,40,0.52772008,0.175906693,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5123432,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.780726669,1707810.667,2957424.225,5122750,103,5123432,2561716.0,3621849.016,5122750,682,0,0.0,0.0,0,0,0,0,0,0,104,40,0.585545002,0.195181667,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5844804,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.684368543,1948268.0,3373711.961,5843895,135,5844804,2922402.0,4131615.023,5843895,909,0,0.0,0.0,0,0,0,0,0,0,104,40,0.513276408,0.171092136,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5520750,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.724539238,1840250.0,3186798.557,5520048,122,5520750,2760375.0,3902766.984,5520048,702,0,0.0,0.0,0,0,0,0,0,0,104,40,0.543404429,0.18113481,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5230205,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.764788378,1743401.667,3018893.845,5229320,161,5230205,2615102.5,3697061.843,5229320,885,0,0.0,0.0,0,0,0,0,0,0,104,40,0.573591284,0.191197095,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5671865,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.705235403,1890621.667,3273899.356,5670995,132,5671865,2835932.5,4009383.838,5670995,870,0,0.0,0.0,0,0,0,0,0,0,104,40,0.528926552,0.176308851,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5368476,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.745090413,1789492.0,3098721.184,5367587,126,5368476,2684238.0,3794828.548,5367587,889,0,0.0,0.0,0,0,0,0,0,0,104,40,0.55881781,0.186272603,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,53204676,157,79,37362,140083,585,0,237.9745223,253.4582844,1869,0,1773.202532,291.6339196,3335.13919,4.435700351,226402.8766,442680.8487,3953188,72,53200000,341055.6154,506451.4738,3953188,706,53000000,679226.3718,537629.6439,3953842,3024,0,0,0,0,5032,2536,2.950868454,1.484831897,0,1869,748.7130802,773.1919327,597825.7648,0,0,0,1,0,0,0,0,0,751.8855932,237.9745223,1773.202532,5032,0,0,0,0,0,0,157,37362,79,140083,29200,931,77,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5490356,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.728550207,1830118.667,3169066.117,5489441,145,5490356,2745178.0,3880973.953,5489441,915,0,0.0,0.0,0,0,0,0,0,0,104,40,0.546412655,0.182137552,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5125913,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.780348789,1708637.667,2958689.491,5125038,160,5125913,2562956.5,3623330.405,5125038,875,0,0.0,0.0,0,0,0,0,0,0,104,40,0.585261591,0.195087197,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,305,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6557.377049,305.0,0.0,305,305,305,305.0,0.0,305,305,0,0.0,0.0,0,0,0,0,0,0,64,0,6557.377049,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1439,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5829855,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.686123411,1943285.0,3365088.946,5828955,125,5829855,2914927.5,4121057.212,5828955,900,0,0.0,0.0,0,0,0,0,0,0,104,40,0.514592558,0.171530853,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5553341,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.720287121,1851113.667,3205455.635,5552455,166,5553341,2776670.5,3925552.086,5552455,886,0,0.0,0.0,0,0,0,0,0,0,104,40,0.540215341,0.18007178,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5248336,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.762146326,1749445.333,3029374.776,5247466,127,5248336,2624168.0,3709903.61,5247466,870,0,0.0,0.0,0,0,0,0,0,0,104,40,0.571609744,0.190536581,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5700880,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.701646062,1900293.333,3290639.92,5699997,102,5700880,2850440.0,4029882.156,5699997,883,0,0.0,0.0,0,0,0,0,0,0,104,40,0.526234546,0.175411515,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5388179,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.742365835,1796059.667,3110092.385,5387285,139,5388179,2694089.5,3808753.602,5387285,894,0,0.0,0.0,0,0,0,0,0,0,104,40,0.556774376,0.185591459,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5807178,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.68880272,1935726.0,3352013.697,5806298,97,5807178,2903589.0,4105050.435,5806298,880,0,0.0,0.0,0,0,0,0,0,0,104,40,0.51660204,0.17220068,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5498603,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.727457501,1832867.667,3173845.709,5497709,158,5498603,2749301.5,3886835.161,5497709,894,0,0.0,0.0,0,0,0,0,0,0,104,40,0.545593126,0.181864375,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5205731,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.768383921,1735243.667,3004758.584,5204840,109,5205731,2602865.5,3679747.627,5204840,891,0,0.0,0.0,0,0,0,0,0,0,104,40,0.576287941,0.19209598,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5355437,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.746904501,1785145.667,3091212.165,5354570,122,5355437,2677718.5,3785639.696,5354570,867,0,0.0,0.0,0,0,0,0,0,0,104,40,0.560178376,0.186726125,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5794188,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.690346948,1931396.0,3344674.987,5793494,122,5794188,2897094.0,4096128.162,5793494,694,0,0.0,0.0,0,0,0,0,0,0,104,40,0.517760211,0.172586737,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5510710,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.725859281,1836903.333,3180838.289,5509819,125,5510710,2755355.0,3895400.346,5509819,891,0,0.0,0.0,0,0,0,0,0,0,104,40,0.544394461,0.18146482,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5249668,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.761952946,1749889.333,3030129.955,5248782,90,5249668,2624834.0,3710822.849,5248782,886,0,0.0,0.0,0,0,0,0,0,0,104,40,0.57146471,0.190488237,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5666615,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.705888789,1888871.667,3270973.916,5665867,158,5666615,2833307.5,4005844.061,5665867,748,0,0.0,0.0,0,0,0,0,0,0,104,40,0.529416592,0.176472197,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5331063,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.750319402,1777021.0,3077110.384,5330162,144,5331063,2665531.5,3768356.592,5330162,901,0,0.0,0.0,0,0,0,0,0,0,104,40,0.562739551,0.18757985,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5567931,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.718399707,1855977.0,3214038.52,5567229,125,5567931,2783965.5,3936128.989,5567229,702,0,0.0,0.0,0,0,0,0,0,0,104,40,0.53879978,0.179599927,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5272676,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.758628067,1757558.667,3043441.343,5271822,72,5272676,2636338.0,3727137.216,5271822,854,0,0.0,0.0,0,0,0,0,0,0,104,40,0.56897105,0.189657017,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5723985,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.698813851,1907995.0,3304130.279,5723276,97,5723985,2861992.5,4046465.931,5723276,709,0,0.0,0.0,0,0,0,0,0,0,104,40,0.524110388,0.174703463,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5469757,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.731293913,1823252.333,3157366.395,5469065,125,5469757,2734878.5,3866723.63,5469065,692,0,0.0,0.0,0,0,0,0,0,0,104,40,0.548470435,0.182823478,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5229456,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.764897917,1743152.0,3018464.012,5228574,122,5229456,2614728.0,3696536.463,5228574,882,0,0.0,0.0,0,0,0,0,0,0,104,40,0.573673438,0.191224479,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5629963,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.710484243,1876654.333,3249683.845,5629066,125,5629963,2814981.5,3979716.466,5629066,897,0,0.0,0.0,0,0,0,0,0,0,104,40,0.532863182,0.177621061,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5344008,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.748501874,1781336.0,3084571.195,5343092,131,5344008,2672004.0,3777488.876,5343092,916,0,0.0,0.0,0,0,0,0,0,0,104,40,0.561376405,0.187125468,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5788502,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.69102507,1929500.667,3341228.502,5787619,126,5788502,2894251.0,4091840.267,5787619,883,0,0.0,0.0,0,0,0,0,0,0,104,40,0.518268803,0.172756268,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5473380,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.730809847,1824460.0,3159439.948,5472667,134,5473380,2736690.0,3869255.78,5472667,713,0,0.0,0.0,0,0,0,0,0,0,104,40,0.548107385,0.182702462,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5195057,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.769962678,1731685.667,2998594.213,5194164,134,5195057,2597528.5,3672197.141,5194164,893,0,0.0,0.0,0,0,0,0,0,0,104,40,0.577472008,0.192490669,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,4015869,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.996048427,1338623.0,2317811.359,4015001,122,4015869,2007934.5,2838420.665,4015001,868,0,0.0,0.0,0,0,0,0,0,0,104,40,0.74703632,0.249012107,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
